image_name,filter_type,filter_name,kernel_size,padding,runtime,file_name
foetus,direction,geometric_mean,11,constant,-1,./results/edge/foetus/geometric_mean/direction/11-constant-egJFWiey.png
foetus,combined,geometric_mean,11,constant,-1,./results/edge/foetus/geometric_mean/combined/11-constant-ExWGaBwh.png
foetus,magnitude,geometric_mean,13,constant,-1,./results/edge/foetus/geometric_mean/magnitude/13-constant-apRqheLz.png
foetus,direction,geometric_mean,13,constant,-1,./results/edge/foetus/geometric_mean/direction/13-constant-DahPFvbL.png
foetus,combined,geometric_mean,13,constant,-1,./results/edge/foetus/geometric_mean/combined/13-constant-TJuCueLp.png
foetus,magnitude,geometric_mean,15,constant,-1,./results/edge/foetus/geometric_mean/magnitude/15-constant-KdNfddYu.png
foetus,direction,geometric_mean,15,constant,-1,./results/edge/foetus/geometric_mean/direction/15-constant-AEohlAhN.png
foetus,combined,geometric_mean,15,constant,-1,./results/edge/foetus/geometric_mean/combined/15-constant-ZhNYTHdu.png
foetus,magnitude,harmonic_mean,3,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/3-constant-RFxMfNye.png
foetus,direction,harmonic_mean,3,constant,-1,./results/edge/foetus/harmonic_mean/direction/3-constant-LZlZLNQz.png
foetus,combined,harmonic_mean,3,constant,-1,./results/edge/foetus/harmonic_mean/combined/3-constant-vgmDywOn.png
foetus,magnitude,harmonic_mean,5,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/5-constant-dUMeisLv.png
foetus,direction,harmonic_mean,5,constant,-1,./results/edge/foetus/harmonic_mean/direction/5-constant-xEGskazx.png
foetus,combined,harmonic_mean,5,constant,-1,./results/edge/foetus/harmonic_mean/combined/5-constant-hFUxOWas.png
foetus,magnitude,harmonic_mean,7,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/7-constant-wvJlLgCS.png
foetus,direction,harmonic_mean,7,constant,-1,./results/edge/foetus/harmonic_mean/direction/7-constant-IZEciFdu.png
foetus,combined,harmonic_mean,7,constant,-1,./results/edge/foetus/harmonic_mean/combined/7-constant-NBFZPaBZ.png
foetus,magnitude,harmonic_mean,9,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/9-constant-hRlaLrrI.png
foetus,direction,harmonic_mean,9,constant,-1,./results/edge/foetus/harmonic_mean/direction/9-constant-QaEdNaxn.png
foetus,combined,harmonic_mean,9,constant,-1,./results/edge/foetus/harmonic_mean/combined/9-constant-kzAEater.png
foetus,magnitude,harmonic_mean,11,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/11-constant-nzaQDCyY.png
foetus,direction,harmonic_mean,11,constant,-1,./results/edge/foetus/harmonic_mean/direction/11-constant-dQKobwvN.png
foetus,combined,harmonic_mean,11,constant,-1,./results/edge/foetus/harmonic_mean/combined/11-constant-oOTwFCEk.png
foetus,magnitude,harmonic_mean,13,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/13-constant-ifcyhTnC.png
foetus,direction,harmonic_mean,13,constant,-1,./results/edge/foetus/harmonic_mean/direction/13-constant-LfNXCMMm.png
foetus,combined,harmonic_mean,13,constant,-1,./results/edge/foetus/harmonic_mean/combined/13-constant-ddBmugfC.png
foetus,magnitude,harmonic_mean,15,constant,-1,./results/edge/foetus/harmonic_mean/magnitude/15-constant-tEAOHqFw.png
foetus,direction,harmonic_mean,15,constant,-1,./results/edge/foetus/harmonic_mean/direction/15-constant-dKAjkaMs.png
foetus,combined,harmonic_mean,15,constant,-1,./results/edge/foetus/harmonic_mean/combined/15-constant-GoNYTzBs.png
foetus,magnitude,contra_harmonic_mean,3,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/3-constant-yFouCYKm.png
foetus,direction,contra_harmonic_mean,3,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/3-constant-JvWGHMMn.png
foetus,combined,contra_harmonic_mean,3,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/3-constant-ojXgaDZW.png
foetus,magnitude,contra_harmonic_mean,5,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/5-constant-eKTfHgAn.png
foetus,direction,contra_harmonic_mean,5,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/5-constant-ZDLZrrOn.png
foetus,combined,contra_harmonic_mean,5,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/5-constant-rsPGXpTm.png
foetus,magnitude,contra_harmonic_mean,7,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/7-constant-zYybZPWl.png
foetus,direction,contra_harmonic_mean,7,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/7-constant-UMyGfaWf.png
foetus,combined,contra_harmonic_mean,7,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/7-constant-uucUajPm.png
foetus,magnitude,contra_harmonic_mean,9,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/9-constant-BxfhKIQt.png
foetus,direction,contra_harmonic_mean,9,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/9-constant-Sgbtddwq.png
foetus,combined,contra_harmonic_mean,9,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/9-constant-LcijcmfQ.png
foetus,magnitude,contra_harmonic_mean,11,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/11-constant-XpWMCybq.png
foetus,direction,contra_harmonic_mean,11,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/11-constant-TJPSnegC.png
foetus,combined,contra_harmonic_mean,11,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/11-constant-CUWxSxzd.png
foetus,magnitude,contra_harmonic_mean,13,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/13-constant-wSVpruYg.png
foetus,direction,contra_harmonic_mean,13,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/13-constant-Axholheq.png
foetus,combined,contra_harmonic_mean,13,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/13-constant-yJVIHiUl.png
foetus,magnitude,contra_harmonic_mean,15,constant,-1,./results/edge/foetus/contra_harmonic_mean/magnitude/15-constant-BYeckQkP.png
foetus,direction,contra_harmonic_mean,15,constant,-1,./results/edge/foetus/contra_harmonic_mean/direction/15-constant-ZtLcyxxe.png
foetus,combined,contra_harmonic_mean,15,constant,-1,./results/edge/foetus/contra_harmonic_mean/combined/15-constant-yWOBKrgg.png
foetus,magnitude,median,3,constant,-1,./results/edge/foetus/median/magnitude/3-constant-RCMuifhj.png
foetus,direction,median,3,constant,-1,./results/edge/foetus/median/direction/3-constant-OjHNsaSm.png
foetus,combined,median,3,constant,-1,./results/edge/foetus/median/combined/3-constant-FQqiYsEF.png
foetus,magnitude,median,5,constant,-1,./results/edge/foetus/median/magnitude/5-constant-mKklsbhb.png
foetus,direction,median,5,constant,-1,./results/edge/foetus/median/direction/5-constant-otUBOyge.png
foetus,combined,median,5,constant,-1,./results/edge/foetus/median/combined/5-constant-GqDEzzoC.png
foetus,magnitude,median,7,constant,-1,./results/edge/foetus/median/magnitude/7-constant-fJtGFHmR.png
foetus,direction,median,7,constant,-1,./results/edge/foetus/median/direction/7-constant-IztaLwDK.png
foetus,combined,median,7,constant,-1,./results/edge/foetus/median/combined/7-constant-kfeFPqYD.png
foetus,magnitude,median,9,constant,-1,./results/edge/foetus/median/magnitude/9-constant-dvpulyDQ.png
foetus,direction,median,9,constant,-1,./results/edge/foetus/median/direction/9-constant-tmfzVFEa.png
foetus,combined,median,9,constant,-1,./results/edge/foetus/median/combined/9-constant-MVSMXuvu.png
foetus,magnitude,median,11,constant,-1,./results/edge/foetus/median/magnitude/11-constant-ULuCmxUf.png
foetus,direction,median,11,constant,-1,./results/edge/foetus/median/direction/11-constant-mFJqOVfG.png
foetus,combined,median,11,constant,-1,./results/edge/foetus/median/combined/11-constant-STooRpkk.png
foetus,magnitude,median,13,constant,-1,./results/edge/foetus/median/magnitude/13-constant-PVaZRZNG.png
foetus,direction,median,13,constant,-1,./results/edge/foetus/median/direction/13-constant-KTsWBBWs.png
foetus,combined,median,13,constant,-1,./results/edge/foetus/median/combined/13-constant-ijkzBuLi.png
foetus,magnitude,median,15,constant,-1,./results/edge/foetus/median/magnitude/15-constant-EAVZpXLW.png
foetus,direction,median,15,constant,-1,./results/edge/foetus/median/direction/15-constant-JVPyydHo.png
foetus,combined,median,15,constant,-1,./results/edge/foetus/median/combined/15-constant-SkhCcxnr.png
foetus,magnitude,adaptive_weighted_median,3,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/3-constant-QfmBIToo.png
foetus,direction,adaptive_weighted_median,3,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/3-constant-AmewxwSm.png
foetus,combined,adaptive_weighted_median,3,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/3-constant-YlBYPkwC.png
foetus,magnitude,adaptive_weighted_median,5,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/5-constant-caHvzQsI.png
foetus,direction,adaptive_weighted_median,5,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/5-constant-HoKWQfNp.png
foetus,combined,adaptive_weighted_median,5,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/5-constant-GcAQmQFu.png
foetus,magnitude,adaptive_weighted_median,7,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/7-constant-VMVhlCub.png
foetus,direction,adaptive_weighted_median,7,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/7-constant-SlSurBrS.png
foetus,combined,adaptive_weighted_median,7,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/7-constant-ADTEyUSQ.png
foetus,magnitude,adaptive_weighted_median,9,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/9-constant-YtqzpYNq.png
foetus,direction,adaptive_weighted_median,9,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/9-constant-xEAQzpnG.png
foetus,combined,adaptive_weighted_median,9,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/9-constant-cAwGsvLH.png
foetus,magnitude,adaptive_weighted_median,11,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/11-constant-XVwzJSWP.png
foetus,direction,adaptive_weighted_median,11,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/11-constant-MRpnSiCS.png
foetus,combined,adaptive_weighted_median,11,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/11-constant-CXqepFzy.png
foetus,magnitude,adaptive_weighted_median,13,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/13-constant-owLEDRlw.png
foetus,direction,adaptive_weighted_median,13,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/13-constant-LxFtXmxw.png
foetus,combined,adaptive_weighted_median,13,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/13-constant-AgJGZEfY.png
foetus,magnitude,adaptive_weighted_median,15,constant,-1,./results/edge/foetus/adaptive_weighted_median/magnitude/15-constant-OJwDscLC.png
foetus,direction,adaptive_weighted_median,15,constant,-1,./results/edge/foetus/adaptive_weighted_median/direction/15-constant-FpIyPbdw.png
foetus,combined,adaptive_weighted_median,15,constant,-1,./results/edge/foetus/adaptive_weighted_median/combined/15-constant-uMKLLIQT.png
foetus,magnitude,truncated_median,3,constant,-1,./results/edge/foetus/truncated_median/magnitude/3-constant-xvdneXoZ.png
foetus,direction,truncated_median,3,constant,-1,./results/edge/foetus/truncated_median/direction/3-constant-jKDIztgX.png
foetus,combined,truncated_median,3,constant,-1,./results/edge/foetus/truncated_median/combined/3-constant-gXlTBPFT.png
foetus,magnitude,truncated_median,5,constant,-1,./results/edge/foetus/truncated_median/magnitude/5-constant-cXgAFQFk.png
foetus,direction,truncated_median,5,constant,-1,./results/edge/foetus/truncated_median/direction/5-constant-huLIwyGf.png
foetus,combined,truncated_median,5,constant,-1,./results/edge/foetus/truncated_median/combined/5-constant-Uguvxmny.png
foetus,magnitude,truncated_median,7,constant,-1,./results/edge/foetus/truncated_median/magnitude/7-constant-ncXiiawK.png
foetus,direction,truncated_median,7,constant,-1,./results/edge/foetus/truncated_median/direction/7-constant-GPeDfJKK.png
foetus,combined,truncated_median,7,constant,-1,./results/edge/foetus/truncated_median/combined/7-constant-LRPTYJmF.png
foetus,magnitude,truncated_median,9,constant,-1,./results/edge/foetus/truncated_median/magnitude/9-constant-RmwVFGeH.png
foetus,direction,truncated_median,9,constant,-1,./results/edge/foetus/truncated_median/direction/9-constant-OneHXrpV.png
foetus,combined,truncated_median,9,constant,-1,./results/edge/foetus/truncated_median/combined/9-constant-prJyZEWD.png
foetus,magnitude,truncated_median,11,constant,-1,./results/edge/foetus/truncated_median/magnitude/11-constant-ABJCLofT.png
foetus,direction,truncated_median,11,constant,-1,./results/edge/foetus/truncated_median/direction/11-constant-zGgMsCjd.png
foetus,combined,truncated_median,11,constant,-1,./results/edge/foetus/truncated_median/combined/11-constant-zIvItMsr.png
foetus,magnitude,truncated_median,13,constant,-1,./results/edge/foetus/truncated_median/magnitude/13-constant-GHiceLKz.png
foetus,direction,truncated_median,13,constant,-1,./results/edge/foetus/truncated_median/direction/13-constant-fGNJVyEC.png
foetus,combined,truncated_median,13,constant,-1,./results/edge/foetus/truncated_median/combined/13-constant-NryuISwN.png
foetus,magnitude,truncated_median,15,constant,-1,./results/edge/foetus/truncated_median/magnitude/15-constant-xNmalAWh.png
foetus,direction,truncated_median,15,constant,-1,./results/edge/foetus/truncated_median/direction/15-constant-wKQStyTn.png
foetus,combined,truncated_median,15,constant,-1,./results/edge/foetus/truncated_median/combined/15-constant-SWXqZHNM.png
foetus,magnitude,max,3,constant,-1,./results/edge/foetus/max/magnitude/3-constant-NnAiwRSP.png
foetus,direction,max,3,constant,-1,./results/edge/foetus/max/direction/3-constant-nuCSVVeW.png
foetus,combined,max,3,constant,-1,./results/edge/foetus/max/combined/3-constant-gjvgnuIK.png
foetus,magnitude,max,5,constant,-1,./results/edge/foetus/max/magnitude/5-constant-KNmYcxlg.png
foetus,direction,max,5,constant,-1,./results/edge/foetus/max/direction/5-constant-hTYcsXEU.png
foetus,combined,max,5,constant,-1,./results/edge/foetus/max/combined/5-constant-AYTRNNTo.png
foetus,magnitude,max,7,constant,-1,./results/edge/foetus/max/magnitude/7-constant-yGPxrZfj.png
foetus,direction,max,7,constant,-1,./results/edge/foetus/max/direction/7-constant-bHroafRT.png
foetus,combined,max,7,constant,-1,./results/edge/foetus/max/combined/7-constant-wNSxUaZx.png
foetus,magnitude,max,9,constant,-1,./results/edge/foetus/max/magnitude/9-constant-ojpDwiTR.png
foetus,direction,max,9,constant,-1,./results/edge/foetus/max/direction/9-constant-GIHGtnzw.png
foetus,combined,max,9,constant,-1,./results/edge/foetus/max/combined/9-constant-mCGYJtdS.png
foetus,magnitude,max,11,constant,-1,./results/edge/foetus/max/magnitude/11-constant-cULVlzRw.png
foetus,direction,max,11,constant,-1,./results/edge/foetus/max/direction/11-constant-xGBSPhXk.png
foetus,combined,max,11,constant,-1,./results/edge/foetus/max/combined/11-constant-GxrGFBto.png
foetus,magnitude,max,13,constant,-1,./results/edge/foetus/max/magnitude/13-constant-qFGJQnpt.png
foetus,direction,max,13,constant,-1,./results/edge/foetus/max/direction/13-constant-tjzrUlIg.png
foetus,combined,max,13,constant,-1,./results/edge/foetus/max/combined/13-constant-IdymRBkw.png
foetus,magnitude,max,15,constant,-1,./results/edge/foetus/max/magnitude/15-constant-EjvwswHW.png
foetus,direction,max,15,constant,-1,./results/edge/foetus/max/direction/15-constant-awTKuuUr.png
foetus,combined,max,15,constant,-1,./results/edge/foetus/max/combined/15-constant-iwaVZJpT.png
foetus,magnitude,min,3,constant,-1,./results/edge/foetus/min/magnitude/3-constant-LJjPoloM.png
foetus,direction,min,3,constant,-1,./results/edge/foetus/min/direction/3-constant-ujYdQMtc.png
foetus,combined,min,3,constant,-1,./results/edge/foetus/min/combined/3-constant-xXQQvtRc.png
foetus,magnitude,min,5,constant,-1,./results/edge/foetus/min/magnitude/5-constant-qLngyPEJ.png
foetus,direction,min,5,constant,-1,./results/edge/foetus/min/direction/5-constant-GNMiRnOR.png
foetus,combined,min,5,constant,-1,./results/edge/foetus/min/combined/5-constant-pVqMkuZi.png
foetus,magnitude,min,7,constant,-1,./results/edge/foetus/min/magnitude/7-constant-GIdxsQzV.png
foetus,direction,min,7,constant,-1,./results/edge/foetus/min/direction/7-constant-axVFtNOg.png
foetus,combined,min,7,constant,-1,./results/edge/foetus/min/combined/7-constant-HmbESLCL.png
foetus,magnitude,min,9,constant,-1,./results/edge/foetus/min/magnitude/9-constant-HwQcyVbR.png
foetus,direction,min,9,constant,-1,./results/edge/foetus/min/direction/9-constant-MgUXBQsA.png
foetus,combined,min,9,constant,-1,./results/edge/foetus/min/combined/9-constant-VFEjknhc.png
foetus,magnitude,min,11,constant,-1,./results/edge/foetus/min/magnitude/11-constant-HEtjTKhi.png
foetus,direction,min,11,constant,-1,./results/edge/foetus/min/direction/11-constant-YYShlZZg.png
foetus,combined,min,11,constant,-1,./results/edge/foetus/min/combined/11-constant-XBylxRvg.png
foetus,magnitude,min,13,constant,-1,./results/edge/foetus/min/magnitude/13-constant-bdgZYcMN.png
foetus,direction,min,13,constant,-1,./results/edge/foetus/min/direction/13-constant-BLJdFETF.png
foetus,combined,min,13,constant,-1,./results/edge/foetus/min/combined/13-constant-RAKGEJls.png
foetus,magnitude,min,15,constant,-1,./results/edge/foetus/min/magnitude/15-constant-thOExuTd.png
foetus,direction,min,15,constant,-1,./results/edge/foetus/min/direction/15-constant-OVGtCNBp.png
foetus,combined,min,15,constant,-1,./results/edge/foetus/min/combined/15-constant-tSHhkYyF.png
foetus,magnitude,midpoint,3,constant,-1,./results/edge/foetus/midpoint/magnitude/3-constant-NsnnAsPb.png
foetus,direction,midpoint,3,constant,-1,./results/edge/foetus/midpoint/direction/3-constant-IOgCSPjB.png
foetus,combined,midpoint,3,constant,-1,./results/edge/foetus/midpoint/combined/3-constant-DsHnKyAH.png
foetus,magnitude,midpoint,5,constant,-1,./results/edge/foetus/midpoint/magnitude/5-constant-cWifKdnO.png
foetus,direction,midpoint,5,constant,-1,./results/edge/foetus/midpoint/direction/5-constant-FokAuyvu.png
foetus,combined,midpoint,5,constant,-1,./results/edge/foetus/midpoint/combined/5-constant-VbKJyCLY.png
foetus,magnitude,midpoint,7,constant,-1,./results/edge/foetus/midpoint/magnitude/7-constant-ptGgrzAQ.png
foetus,direction,midpoint,7,constant,-1,./results/edge/foetus/midpoint/direction/7-constant-MrhsPNDw.png
foetus,combined,midpoint,7,constant,-1,./results/edge/foetus/midpoint/combined/7-constant-nWYjZbTp.png
foetus,magnitude,midpoint,9,constant,-1,./results/edge/foetus/midpoint/magnitude/9-constant-UlsRVrFv.png
foetus,direction,midpoint,9,constant,-1,./results/edge/foetus/midpoint/direction/9-constant-AtsDZENE.png
foetus,combined,midpoint,9,constant,-1,./results/edge/foetus/midpoint/combined/9-constant-SbCTGcnu.png
foetus,magnitude,midpoint,11,constant,-1,./results/edge/foetus/midpoint/magnitude/11-constant-jvXDeBlw.png
foetus,direction,midpoint,11,constant,-1,./results/edge/foetus/midpoint/direction/11-constant-NjJsJePA.png
foetus,combined,midpoint,11,constant,-1,./results/edge/foetus/midpoint/combined/11-constant-YmKSZPji.png
foetus,magnitude,midpoint,13,constant,-1,./results/edge/foetus/midpoint/magnitude/13-constant-WFeXCtEK.png
foetus,direction,midpoint,13,constant,-1,./results/edge/foetus/midpoint/direction/13-constant-CBqPMXaQ.png
foetus,combined,midpoint,13,constant,-1,./results/edge/foetus/midpoint/combined/13-constant-TGiHExac.png
foetus,magnitude,midpoint,15,constant,-1,./results/edge/foetus/midpoint/magnitude/15-constant-HFtHTKeJ.png
foetus,direction,midpoint,15,constant,-1,./results/edge/foetus/midpoint/direction/15-constant-MIBWpiTz.png
foetus,combined,midpoint,15,constant,-1,./results/edge/foetus/midpoint/combined/15-constant-XjtLxHOA.png
foetus,magnitude,alpha_trimmed_mean,3,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/3-constant-ywQrJAMQ.png
foetus,direction,alpha_trimmed_mean,3,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/3-constant-lPabTpnV.png
foetus,combined,alpha_trimmed_mean,3,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/3-constant-SkegCiNq.png
foetus,magnitude,alpha_trimmed_mean,5,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/5-constant-bPTGheWL.png
foetus,direction,alpha_trimmed_mean,5,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/5-constant-hawTPtBc.png
foetus,combined,alpha_trimmed_mean,5,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/5-constant-ddGbvtLB.png
foetus,magnitude,alpha_trimmed_mean,7,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/7-constant-YfDaeggv.png
foetus,direction,alpha_trimmed_mean,7,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/7-constant-QwkgyNDJ.png
foetus,combined,alpha_trimmed_mean,7,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/7-constant-vaJuZACw.png
foetus,magnitude,alpha_trimmed_mean,9,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/9-constant-XxtlYtde.png
foetus,direction,alpha_trimmed_mean,9,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/9-constant-clkxeanq.png
foetus,combined,alpha_trimmed_mean,9,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/9-constant-FyZEMBFf.png
foetus,magnitude,alpha_trimmed_mean,11,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/11-constant-SxfaOlmW.png
foetus,direction,alpha_trimmed_mean,11,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/11-constant-zdNruNVs.png
foetus,combined,alpha_trimmed_mean,11,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/11-constant-hJVZomYg.png
foetus,magnitude,alpha_trimmed_mean,13,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/13-constant-rBUCLLHK.png
foetus,direction,alpha_trimmed_mean,13,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/13-constant-KDHzmtGX.png
foetus,combined,alpha_trimmed_mean,13,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/13-constant-NOuKgdqA.png
foetus,magnitude,alpha_trimmed_mean,15,constant,-1,./results/edge/foetus/alpha_trimmed_mean/magnitude/15-constant-FbBrMuDN.png
foetus,direction,alpha_trimmed_mean,15,constant,-1,./results/edge/foetus/alpha_trimmed_mean/direction/15-constant-mIiiHUWI.png
foetus,combined,alpha_trimmed_mean,15,constant,-1,./results/edge/foetus/alpha_trimmed_mean/combined/15-constant-SSBwHgPH.png
